Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2015-01-02,49.18000031,8637300,-0.001,49.130820309689994,3.3,0
2015-01-05,48.36000061,10556500,-0.001,48.31164060939,3.3,-1.667343828449026
2015-01-06,47.22000122,12880400,-0.001,47.17278121878,3.3,-2.3573188081479635
2015-01-07,46.97000122,10516200,-0.001,46.92303121878,3.3,-0.5294366656943512
2015-01-08,48.18999863,10499300,-0.001,48.14180863137,3.3,2.597397015779762
2015-01-09,46.88000107,8860800,-0.001,46.83312106893,3.3,-2.7184013223533876
2015-01-12,46.06000137,11573400,-0.001,46.01394136863,3.3,-1.7491460778245174
2015-01-13,46.61000061,12499100,-0.001,46.56339060939,3.3,1.1940929736016597
2015-01-14,45.31000137,13115700,-0.001,45.26469136863,3.3,-2.7890993842233254
2015-01-15,45.04999924,8532400,-0.001,45.00494924076,3.3,-0.5738294463441631
2015-01-16,45.84000015,13020100,-0.001,45.79416014985,3.3,1.7536091527800952
2015-01-20,49.16999817,21172700,-0.001,49.12082817183,3.3,7.264393562616508
2015-01-21,49.18000031,14918700,-0.001,49.130820309689994,3.3,0.020341957234604954
2015-01-22,50.70000076,16033200,-0.001,50.64930075924,3.3,3.0906881667728174
2015-01-23,50.56000137,8613600,-0.001,50.50944136863,3.3,-0.27613291499287906
2015-01-26,50.15000153,9386200,-0.001,50.09985152847,3.3,-0.810917383090262
