Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2017-08-08,242.4499969,28700,0.336,323.9131958584,3.4,-0.02886664966136511
2017-08-09,206.8399963,147700,0.336,276.3382350568,3.4,-14.687564881548573
2017-08-10,210.9700012,61900,0.336,281.85592160320004,3.4,1.9967148394307033
2017-08-11,208.8099976,31800,0.336,278.97015679360004,3.4,-1.0238439530330772
2017-08-14,210.5399933,35900,0.336,281.2814310488,3.4,0.8285023322082492
2017-08-15,212.1999969,28800,0.336,283.4991958584,3.4,0.7884504858108639
2017-08-16,213.3600006,27900,0.336,285.0489608016,3.4,0.5466558515298471
2017-08-17,208.2200012,36200,0.336,278.1819216032,3.4,-2.409073577777255
2017-08-18,204.6699982,29400,0.336,273.4391175952,3.4,-1.7049289115074713
2017-08-21,205.1799927,25900,0.336,274.12047024720005,3.4,0.24917892435883396
2017-08-22,210.0700073,28200,0.336,280.6535297528,3.4,2.3832804240079164
2017-08-23,208.7299957,26600,0.336,278.8632742552,3.4,-0.6378881103604346
2017-08-24,208.1900024,34900,0.336,278.14184320640004,3.4,-0.2587042165114134
2017-08-25,202.6399994,29000,0.336,270.7270391984,3.4,-2.6658355041164086
2017-08-28,205.9600067,22800,0.336,275.1625689512,3.4,1.638377077492241
2017-08-29,209.5800018,34600,0.336,279.9988824048,3.4,1.7576204031071159
2017-08-30,211.6699982,32600,0.336,282.79111759520003,3.4,0.9972308340728425
2017-08-31,213.5899963,40300,0.336,285.3562350568,3.4,0.9070714396595042
2017-09-01,212.9499969,27800,0.358,289.1860957902,3.4,-0.299639220509689
2017-09-05,210.75,22200,0.358,286.1985,3.4,-1.033104922294555
2017-09-06,212.5,23600,0.358,288.57500000000005,3.4,0.8303677342823249
2017-09-07,212.4700012,23600,0.358,288.53426162960005,3.4,-0.014117082352935111
2017-09-08,212.2899933,15500,0.358,288.2898109014,3.4,-0.08472156021243575
2017-09-11,215.0599976,29600,0.358,292.0514767408,3.4,1.3048209465462406
2017-09-12,212.8899994,19300,0.358,289.1046191852,3.4,-1.0090199126831987
2017-09-13,211.1799927,21600,0.358,286.7824300866,3.4,-0.8032348653386204
2017-09-14,208.9900055,32800,0.358,283.80842746900004,3.4,-1.0370239964498391
2017-09-15,208.8899994,74700,0.358,283.6726191852,3.4,-0.047852096927190925
2017-09-18,210.8899994,41200,0.358,286.3886191852,3.4,0.9574417184856385
2017-09-19,211.3899994,33300,0.358,287.0676191852,3.4,0.2370904269631289
2017-09-20,209.5800018,31400,0.358,284.6096424444,3.4,-0.8562361536200481
2017-09-21,208.7700043,27900,0.358,283.50966583940004,3.4,-0.38648606405345504
2017-09-22,209.3000031,29600,0.358,284.2294042098,3.4,0.25386731287239195
2017-09-25,210.6199951,39500,0.358,286.02195334580006,3.4,0.6306698425462246
2017-09-26,210.25,42300,0.358,285.5195,3.4,-0.1756695036595845
2017-09-27,213.0500031,47100,0.358,289.32190420980004,3.4,1.3317493935790716
2017-09-28,215.0099945,46900,0.358,291.98357253100005,3.4,0.919967787599627
2017-09-29,215.75,31800,0.358,292.98850000000004,3.4,0.3441726054274166
2017-10-02,217.9600067,30300,0.37799999999999995,300.3488892326,4.1,1.0243368250289724
2017-10-03,219,38300,0.37799999999999995,301.782,4.1,0.47714868234126917
2017-10-04,220.4499969,20300,0.37799999999999995,303.78009572819997,4.1,0.6620990410958913
2017-10-05,221.5299988,49100,0.37799999999999995,305.26833834639996,4.1,0.48990787715451534
2017-10-06,218.9100037,33700,0.37799999999999995,301.65798509859997,4.1,-1.1826818553659393
2017-10-09,220.6000061,40800,0.37799999999999995,303.9868084058,4.1,0.7720078440618094
2017-10-10,223.3200073,36100,0.37799999999999995,307.7349700594,4.1,1.2330014164945142
2017-10-11,226.3699951,40100,0.37799999999999995,311.9378532478,4.1,1.365747671637312
2017-10-12,225.5099945,27600,0.37799999999999995,310.752772421,4.1,-0.3799092718185098
2017-10-13,225.3000031,28300,0.37799999999999995,310.46340427179996,4.1,-0.09311844491220851
2017-10-16,227.1000061,30900,0.37799999999999995,312.9438084058,4.1,0.7989360742268022
2017-10-17,225.8999939,38500,0.37799999999999995,311.2901915942,4.1,-0.5284069430943107
2017-10-18,226.2799988,20300,0.37799999999999995,311.81383834639996,4.1,0.16821819843350988
2017-10-19,225.7400055,26600,0.37799999999999995,311.06972757899996,4.1,-0.238639430291526
2017-10-20,224.8399963,19000,0.37799999999999995,309.8295149014,4.1,-0.39869282274824763
2017-10-23,224.2200012,32300,0.37799999999999995,308.97516165359997,4.1,-0.2757494708249036
2017-10-24,223.8000031,29600,0.37799999999999995,308.39640427179995,4.1,-0.18731518051566892
2017-10-25,223.3899994,22500,0.37799999999999995,307.83141917319995,4.1,-0.1832009358001677
2017-10-26,223.8600006,22800,0.37799999999999995,308.4790808268,4.1,0.21039491528823243
2017-10-27,222.5700073,28200,0.37799999999999995,306.7014700594,4.1,-0.5762500207909051
2017-10-30,221.0200043,22700,0.37799999999999995,304.5655659254,4.1,-0.6964114432142428
2017-10-31,225.5599976,31300,0.37799999999999995,310.8216766928,4.1,2.054109678614277
2017-11-01,224.6999969,34500,0.4,314.57999566,4.1,-0.3812735897989744
2017-11-02,224.4199982,19800,0.4,314.18799748,4.1,-0.12461001507027304
2017-11-03,224.1900024,21500,0.4,313.86600336,4.1,-0.10248453874197194
2017-11-06,224.2599945,31100,0.4,313.9639923,4.1,0.03121999163688284
2017-11-07,223.9299927,38900,0.4,313.50198978,4.1,-0.147151434983198
2017-11-08,206.2599945,360600,0.4,288.7639923,4.1,-7.890858203917589
2017-11-09,198.0099945,80100,0.4,277.2139923,4.1,-3.9998061766650537
2017-11-10,195.8699951,61000,0.4,274.21799314,4.1,-1.0807532243025206
